   48804.0	 -142.231995	  379.395996	  443.037201
   48805.0	 -141.165009	  381.778992	  441.665283
   48806.0	 -140.020996	  384.091003	  440.116211
   48807.0	 -138.723999	  386.343994	  438.403473
   48808.0	 -137.324005	  388.532990	  436.611298
   48809.0	 -135.841003	  390.662018	  434.852905
   48810.0	 -134.231003	  392.759003	  433.226410
   48811.0	 -132.477005	  394.884003	  431.785706
   48812.0	 -130.781998	  397.139008	  430.545593
   48813.0	 -129.399994	  399.569977	  429.489410
   48814.0	 -128.306000	  402.090027	  428.559509
   48815.0	 -127.439011	  404.561005	  427.699402
   48816.0	 -126.708000	  406.839020	  426.857208
   48817.0	 -126.040993	  408.830994	  425.987091
   48818.0	 -125.297997	  410.552002	  425.037720
   48819.0	 -124.167000	  412.196014	  423.963593
   48820.0	 -122.447998	  413.985016	  422.749603
   48821.0	 -120.213005	  416.016022	  421.408905
   48822.0	 -117.637001	  418.343994	  419.963593
   48823.0	 -114.937996	  420.858002	  418.446106
   48824.0	 -112.315002	  423.395996	  416.896912
   48825.0	 -109.984001	  425.808014	  415.356903
   48826.0	 -108.009003	  428.027008	  413.866608
   48827.0	 -106.053001	  430.134003	  412.455811
   48828.0	 -103.947998	  432.148010	  411.134888
   48829.0	 -101.781006	  434.083008	  409.883118
   48830.0	  -99.726997	  435.951996	  408.646271
   48831.0	  -97.875999	  437.748993	  407.359100
   48832.0	  -96.152000	  439.507019	  405.941406
   48833.0	  -94.316002	  441.363983	  404.309814
   48834.0	  -92.305000	  443.466980	  402.439514
   48835.0	  -90.199997	  445.756989	  400.381104
   48836.0	  -88.058998	  448.105988	  398.240204
   48837.0	  -85.872002	  450.377991	  396.144379
   48838.0	  -83.732002	  452.480988	  394.197601
   48839.0	  -81.805000	  454.493988	  392.458191
   48840.0	  -79.980003	  456.488983	  390.899994
   48841.0	  -78.115997	  458.552002	  389.506622
   48842.0	  -76.185005	  460.792999	  388.233521
   48843.0	  -74.266998	  463.250000	  387.031281
   48844.0	  -72.292000	  465.842010	  385.843109
   48845.0	  -70.217995	  468.459015	  384.604614
   48846.0	  -68.237999	  470.979980	  383.208405
   48847.0	  -66.373993	  473.243011	  381.616302
