    23.07.2012 07.00.00.0000   1747.139597  -5634.845242  -3562.331891  -2.656563571   3.237788388  -6.434120116   1854.014799  -5599.028146  -3564.785985  -2.319972232   3.320172662  -6.431143556   1814.020437  -5609.280656  -3569.241733  -2.316993243   3.333133421  -6.425510798  
    23.07.2012 07.30.00.0000  -1884.655385   5349.542475  -3907.064473   0.103103307   4.546569868   6.189149474  -2673.208454   5005.048624  -3903.604518  -0.939569883   4.315577765   6.190430974  -2654.663608   5019.940534  -3897.132481  -0.900388223   4.320720626   6.192666064  
    23.07.2012 08.00.00.0000    717.612890   1372.398367   6694.334695   1.161122690  -7.461772124   1.404931168    315.229554   1517.832768   6693.980622   3.085068724  -6.820505331   1.400911413    339.971485   1516.001421   6693.184715   3.050287330  -6.837654236   1.393458483  
    23.07.2012 08.30.00.0000   -294.617824  -6698.744501  -1583.465511  -1.421858485   1.788072150  -7.337615465   2420.490121  -6252.290303  -1586.642404  -1.573860762   1.242675360  -7.335621999   2381.639271  -6265.712713  -1592.475794  -1.584706544   1.251503854  -7.331785126  
    23.07.2012 09.00.00.0000   -107.730432   4213.061869  -5449.722860   1.763675415   5.918818761   4.548348647  -2282.550117   3547.315987  -5446.787095  -1.812347140   5.809839256   4.550756234  -2275.910587   3560.057318  -5441.249700  -1.768779695   5.819848849   4.555106411  
    23.07.2012 09.30.00.0000   1649.566989   2977.049012   5970.079403  -1.139080519  -6.674064727   3.636388395   -568.774546   3354.235757   5970.874154   3.047840426  -5.960752788   3.632437005   -535.507218   3357.322331   5972.215580   3.023287306  -5.977722168   3.625062097  
    23.07.2012 10.00.00.0000  -2643.703123  -6335.067649    551.568739  -1.609870701   0.004154143  -7.519066945   2749.728887  -6290.086235    547.980479  -0.666801456  -0.959574174  -7.518260389   2715.846659  -6305.363040    541.341166  -0.690418684  -0.955780616  -7.516611704  
    23.07.2012 10.30.00.0000    427.210130   2366.505992  -6457.319684   4.118401748   5.971770468   2.465775704  -1664.819140   1743.159963  -6455.200011  -2.508178233   6.730338158   2.469074168  -1670.726487   1752.483129  -6451.148154  -2.464509550   6.744237295   2.475114745  
    23.07.2012 11.00.00.0000   3585.866536   3566.309563   4655.957690  -2.401546922  -4.797746974   5.510432620  -1400.320121   4857.848529   4657.827385   2.707687999  -4.513169284   5.506942209  -1361.821963   4865.568981   4661.182699   2.695787462  -4.528272512   5.500378332  
    23.07.2012 11.30.00.0000  -4309.581259  -4677.432096   2631.268869  -3.085457851  -1.092347674  -6.958460838   2807.760023  -5708.460202   2627.623124   0.311363405  -3.067033189  -6.958927416   2782.180537  -5724.084618   2620.832739   0.277305905  -3.068678578  -6.959642502  
    23.07.2012 12.00.00.0000   -428.916133    793.172399  -6832.434809   6.151956452   4.557731987   0.146115009   -880.578633   -229.324525  -6831.343093  -2.959169383   6.990653229   0.149982297   -898.440842   -224.351998  -6829.182027  -2.919671312   7.007085150   0.157123624  
    23.07.2012 12.30.00.0000   5622.281552   2716.976367   2881.626963  -2.183659551  -2.766114295   6.840924570  -2096.587443   5880.509820   2884.390703   2.096495478  -2.620232967   6.838244378  -2056.668061   5892.118566   2889.435873   2.098422444  -2.631958161   6.833148597  
    23.07.2012 13.00.00.0000  -4626.080082  -2471.180621   4450.841865  -5.080149555  -0.815394088  -5.711202460   2587.607952  -4565.235482   4447.499743   1.263428529  -4.870587244  -5.712901890   2572.844695  -4579.659438   4441.231079   1.222298420  -4.877535090  -5.715921428  
    23.07.2012 13.30.00.0000  -2151.145636    334.990810  -6539.506456   6.996421740   2.221375993  -2.185983873     -6.241724  -2176.919977  -6539.554383  -3.121324969   6.568558877  -2.181925228    -34.298609  -2176.806665  -6539.505136  -3.089848774   6.585919699  -2.174380199  
    23.07.2012 14.00.00.0000   6795.668499    695.865161    822.765325  -0.757941009  -1.575550334   7.494746077  -2587.770623   6321.645079    826.152621   1.273958074  -0.470516808   7.493146122  -2550.376557   6336.006690    832.394189   1.289508602  -0.477681940   7.490032148  
    23.07.2012 14.30.00.0000  -3571.054700   -714.794757   5831.084641  -6.563578302   0.854737613  -3.901234531   2109.851067  -2973.792422   5828.378712   2.094522835  -6.192223521  -3.904003724   2107.347890  -2985.579894   5823.255865   2.050383838  -6.203808932  -3.909038753  
    23.07.2012 15.00.00.0000  -3794.466097   1290.378557  -5607.495586   6.341315606  -0.061785904  -4.306148141    872.909497  -3909.955596  -5608.683693  -2.977506918   5.505446285  -4.302295924    837.409903  -3914.736104  -5610.761305  -2.957127739   5.522034154  -4.295086821  
    23.07.2012 15.30.00.0000   6547.470740  -1667.984109  -1317.202467   1.019876238  -1.803286058   7.407608687  -2824.199061   6138.820560  -1313.525111   0.321727529   1.721238716   7.407251729  -2793.020921   6154.521225  -1306.701588   0.349339285   1.719363022   7.406436550  
    23.07.2012 16.00.00.0000  -1775.629608   -180.395298   6636.380592  -6.740253566   3.262320276  -1.707459254   1420.579262  -1091.433483   6634.581964   2.721653570  -6.902821384  -1.711028362   1430.570192  -1099.402716   6631.118527   2.678858373  -6.917916330  -1.717588638  
    23.07.2012 16.30.00.0000  -4445.406982   3272.148606  -4126.679685   4.580134123  -1.347107659  -6.008605406   1670.288375  -5259.319104  -4128.896252  -2.539295606   3.902972579  -6.005340378   1630.825953  -5268.546035  -4132.906283  -2.532020130   3.917147389  -5.999179993  
    23.07.2012 17.00.00.0000   4991.661471  -3381.976290  -3327.178420   2.125816332  -3.328938633   6.590583277  -2781.508212   5351.787507  -3323.574379  -0.664957795   3.736972247   6.591507787  -2759.613863   5367.275471  -3316.843296  -0.628041313   3.740586305   6.593078458  
    23.07.2012 17.30.00.0000   -220.015595  -1044.375694   6787.669840  -5.431068590   5.391174300   0.654900445    587.124268    896.680140   6786.960964   3.081875385  -6.933570305   0.650881502    608.614713    893.337938   6785.508439   3.044639818  -6.950694499   0.643439313  
    23.07.2012 18.00.00.0000  -3659.979791   5390.736670  -2240.425948   2.625031533  -1.169486595  -7.125305327   2306.899927  -6092.627838  -2243.457399  -1.846790444   1.915088510  -7.122954343   2267.348003  -6105.413298  -2249.013970  -1.853355601   1.925430770  -7.118459586  
    23.07.2012 18.30.00.0000   2858.599427  -3765.989138  -5009.898037   1.863661455  -5.395396073   5.127967329  -2463.169675   4039.659601  -5006.724346  -1.588097951   5.378927392   5.130084563  -2452.705396   4053.399939  -5000.752782  -1.545536062   5.387686199   5.133891147  
    23.07.2012 19.00.00.0000    236.655638  -2802.793097   6269.519474  -3.159394916   6.350826546   2.953911866   -308.360555   2794.790121   6269.975393   3.138482414  -6.281604877   2.949839006   -277.498783   2796.427655   6270.687065   3.110475644  -6.299071310   2.942248078  
    23.07.2012 19.30.00.0000  -1678.017697   6678.808828   -133.360311   1.473949099   0.231119499  -7.542440892   2718.446469  -6327.030896   -136.910791  -0.966516613  -0.264120519  -7.541242924   2682.694367  -6342.127600   -143.471831  -0.986296427  -0.258662223  -7.538870742  
    23.07.2012 20.00.00.0000   1143.847066  -2776.833461  -6201.206794   0.197643782  -6.976760577   3.166054857  -1900.076415   2332.168193  -6198.778671  -2.356716287   6.488806173   3.169158611  -1902.063782   2342.795536  -6194.160018  -2.312699774   6.501857637   3.174830788  
    23.07.2012 20.30.00.0000   -729.171115  -4513.366972   5132.328354  -0.900938564   5.802907446   4.963712730  -1177.848419   4415.723227   5133.909597   2.883858329  -5.010662741   4.959989749  -1140.669303   4422.203707   5136.726018   2.867844653  -5.026739298   4.953002862  
    23.07.2012 21.00.00.0000    688.450621   6555.326591   1986.675542   1.728666474   2.019696908  -7.215850917   2862.478991  -5938.623788   1982.955423   0.015024225  -2.418099624  -7.215931579   2834.045636  -5954.546117   1976.035564  -0.016024527  -2.418096831  -7.215930363  
    23.07.2012 21.30.00.0000    630.358275  -1028.125514  -6785.098340  -2.233973795  -7.270037927   0.897975072  -1147.007981    397.874650  -6783.658420  -2.895373151   6.961213618   0.901762401  -1161.243261    404.326431  -6780.854469  -2.854214402   6.977284264   0.908746718  
    23.07.2012 22.00.00.0000  -2750.561823  -5249.008318   3487.403858   0.382262431   4.122939917   6.485230730  -1934.381034   5599.823588   3489.958471   2.340965329  -3.244844542   6.482229640  -1894.562525   5610.525852   3494.609683   2.338531158  -3.257924179   6.476545217  
    23.07.2012 22.30.00.0000   2443.791654   5106.168912   3910.674428   3.301405705   3.170244594  -6.176917236   2723.066165  -4965.633849   3907.152956   1.000156671  -4.332943745  -6.178274916   2704.749347  -4980.805111   3900.559512   0.960906340  -4.338425105  -6.180657118  
    23.07.2012 23.00.00.0000   1513.783369    506.279415  -6704.924004  -4.425769524  -6.077814303  -1.455526587   -277.747640  -1573.155216  -6704.618091  -3.151229471   6.753328734  -1.451425603   -302.825372  -1571.532461  -6703.912839  -3.116945097   6.770848879  -1.443811332  
    23.07.2012 23.30.00.0000  -4943.749992  -4543.079990   1497.781633   0.204732424   2.223314322   7.365553339  -2501.869792   6229.852053   1501.059803   1.562573917  -1.159684285   7.363575893  -2463.350784   6243.730319   1507.091309   1.573951754  -1.168451171   7.359765795  
